timestamp,image_path,pos_x,pos_y,pos_z,yaw
20250714_182401_325356,go2_dataset_20250714_182354/images/20250714_182401_325356.png,2.842176,0.289252,0.30838,-1.53397
20250714_182401_430493,go2_dataset_20250714_182354/images/20250714_182401_430493.png,2.85393,0.261635,0.310788,-1.468464
20250714_182401_536340,go2_dataset_20250714_182354/images/20250714_182401_536340.png,2.863489,0.218115,0.307242,-1.413794
20250714_182401_642799,go2_dataset_20250714_182354/images/20250714_182401_642799.png,2.865291,0.182405,0.308973,-1.414996
20250714_182401_749004,go2_dataset_20250714_182354/images/20250714_182401_749004.png,2.864583,0.165277,0.308768,-1.414856
20250714_182401_852802,go2_dataset_20250714_182354/images/20250714_182401_852802.png,2.856957,0.113441,0.308005,-1.401584
20250714_182401_959085,go2_dataset_20250714_182354/images/20250714_182401_959085.png,2.855888,0.100134,0.308907,-1.390506
20250714_182402_065433,go2_dataset_20250714_182354/images/20250714_182402_065433.png,2.85573,0.067462,0.308775,-1.374808
20250714_182402_169216,go2_dataset_20250714_182354/images/20250714_182402_169216.png,2.859887,0.044337,0.311683,-1.382711
20250714_182402_271073,go2_dataset_20250714_182354/images/20250714_182402_271073.png,2.87034,0.018646,0.311004,-1.392316
20250714_182402_377382,go2_dataset_20250714_182354/images/20250714_182402_377382.png,2.890626,-0.017197,0.312482,-1.385651
20250714_182402_483139,go2_dataset_20250714_182354/images/20250714_182402_483139.png,2.909748,-0.057793,0.308443,-1.378278
20250714_182402_586234,go2_dataset_20250714_182354/images/20250714_182402_586234.png,2.943127,-0.138003,0.304757,-1.389997
20250714_182402_692120,go2_dataset_20250714_182354/images/20250714_182402_692120.png,2.957352,-0.185739,0.30352,-1.396342
20250714_182402_798507,go2_dataset_20250714_182354/images/20250714_182402_798507.png,2.963898,-0.233235,0.299357,-1.377913
20250714_182402_905115,go2_dataset_20250714_182354/images/20250714_182402_905115.png,2.965681,-0.279095,0.303113,-1.350244
20250714_182403_011189,go2_dataset_20250714_182354/images/20250714_182403_011189.png,2.963923,-0.31872,0.301189,-1.306547
20250714_182403_117869,go2_dataset_20250714_182354/images/20250714_182403_117869.png,2.968484,-0.365752,0.305656,-1.282269
20250714_182403_224185,go2_dataset_20250714_182354/images/20250714_182403_224185.png,2.975447,-0.407016,0.303689,-1.276112
20250714_182403_330447,go2_dataset_20250714_182354/images/20250714_182403_330447.png,2.986143,-0.453582,0.301038,-1.265035
20250714_182403_436510,go2_dataset_20250714_182354/images/20250714_182403_436510.png,3.004074,-0.515399,0.303079,-1.218004
20250714_182403_539445,go2_dataset_20250714_182354/images/20250714_182403_539445.png,3.018938,-0.558072,0.304177,-1.164306
20250714_182403_645377,go2_dataset_20250714_182354/images/20250714_182403_645377.png,3.039378,-0.597747,0.306912,-1.084038
20250714_182403_751304,go2_dataset_20250714_182354/images/20250714_182403_751304.png,3.059954,-0.63721,0.303281,-0.967486
20250714_182403_857390,go2_dataset_20250714_182354/images/20250714_182403_857390.png,3.083893,-0.677904,0.307933,-0.874089
20250714_182403_963428,go2_dataset_20250714_182354/images/20250714_182403_963428.png,3.108206,-0.718565,0.304188,-0.843627
20250714_182404_069640,go2_dataset_20250714_182354/images/20250714_182404_069640.png,3.139575,-0.767042,0.304587,-0.843388
20250714_182404_175752,go2_dataset_20250714_182354/images/20250714_182404_175752.png,3.172565,-0.812674,0.302951,-0.812065
20250714_182404_281903,go2_dataset_20250714_182354/images/20250714_182404_281903.png,3.209156,-0.864352,0.297369,-0.737611
20250714_182404_387877,go2_dataset_20250714_182354/images/20250714_182404_387877.png,3.249529,-0.907067,0.302967,-0.667052
20250714_182404_494198,go2_dataset_20250714_182354/images/20250714_182404_494198.png,3.317095,-0.969285,0.301017,-0.583292
20250714_182404_600571,go2_dataset_20250714_182354/images/20250714_182404_600571.png,3.344455,-0.989737,0.304773,-0.550355
20250714_182404_707181,go2_dataset_20250714_182354/images/20250714_182404_707181.png,3.431817,-1.042728,0.29679,-0.432129
20250714_182404_813984,go2_dataset_20250714_182354/images/20250714_182404_813984.png,3.499556,-1.080263,0.303019,-0.388799
20250714_182404_918603,go2_dataset_20250714_182354/images/20250714_182404_918603.png,3.564375,-1.113029,0.302331,-0.350386
20250714_182405_024811,go2_dataset_20250714_182354/images/20250714_182405_024811.png,3.640435,-1.142871,0.303817,-0.313795
20250714_182405_132262,go2_dataset_20250714_182354/images/20250714_182405_132262.png,3.716118,-1.168796,0.305953,-0.30626
20250714_182405_238496,go2_dataset_20250714_182354/images/20250714_182405_238496.png,3.834046,-1.206312,0.303543,-0.268742
20250714_182405_345032,go2_dataset_20250714_182354/images/20250714_182405_345032.png,3.906647,-1.231478,0.305489,-0.217797
20250714_182405_451309,go2_dataset_20250714_182354/images/20250714_182405_451309.png,3.98086,-1.252574,0.301927,-0.161783
20250714_182405_557826,go2_dataset_20250714_182354/images/20250714_182405_557826.png,4.040627,-1.271178,0.309418,-0.149925
20250714_182405_664183,go2_dataset_20250714_182354/images/20250714_182405_664183.png,4.084466,-1.291332,0.308535,-0.142451
20250714_182405_771509,go2_dataset_20250714_182354/images/20250714_182405_771509.png,4.108812,-1.315658,0.314013,-0.112703
20250714_182405_877950,go2_dataset_20250714_182354/images/20250714_182405_877950.png,4.118546,-1.328318,0.315486,-0.095066
20250714_182405_984833,go2_dataset_20250714_182354/images/20250714_182405_984833.png,4.108208,-1.335801,0.314543,-0.090625
20250714_182406_091196,go2_dataset_20250714_182354/images/20250714_182406_091196.png,4.101729,-1.331409,0.313299,-0.099876
20250714_182406_197266,go2_dataset_20250714_182354/images/20250714_182406_197266.png,4.095283,-1.324847,0.315324,-0.096063
20250714_182406_303615,go2_dataset_20250714_182354/images/20250714_182406_303615.png,4.091304,-1.322551,0.315034,-0.088846
20250714_182406_410074,go2_dataset_20250714_182354/images/20250714_182406_410074.png,4.092492,-1.32434,0.315178,-0.095879
20250714_182406_516470,go2_dataset_20250714_182354/images/20250714_182406_516470.png,4.095478,-1.326928,0.315644,-0.100498
20250714_182406_622483,go2_dataset_20250714_182354/images/20250714_182406_622483.png,4.098,-1.327017,0.315791,-0.101307
20250714_182406_728773,go2_dataset_20250714_182354/images/20250714_182406_728773.png,4.097983,-1.326749,0.315773,-0.099739
20250714_182406_834903,go2_dataset_20250714_182354/images/20250714_182406_834903.png,4.096841,-1.326817,0.315705,-0.099395
20250714_182406_941637,go2_dataset_20250714_182354/images/20250714_182406_941637.png,4.097359,-1.326649,0.315734,-0.098743
20250714_182407_048709,go2_dataset_20250714_182354/images/20250714_182407_048709.png,4.098463,-1.326853,0.315796,-0.099344
20250714_182407_155092,go2_dataset_20250714_182354/images/20250714_182407_155092.png,4.099578,-1.32698,0.315856,-0.09955
20250714_182407_256868,go2_dataset_20250714_182354/images/20250714_182407_256868.png,4.100276,-1.327066,0.315911,-0.099535
20250714_182407_362765,go2_dataset_20250714_182354/images/20250714_182407_362765.png,4.101134,-1.327226,0.315915,-0.099576
